date,Belegte Betten,Freie Betten,Notfallreserve,COVID-19-Fälle,IdBundesland
2020-08-29T12:15:00+02:00,3106,1228,2040,38,9
2020-08-28T12:15:00+02:00,3091,1256,2049,39,9
2020-08-27T12:15:00+02:00,3079,1282,2051,37,9
2020-08-26T12:15:00+02:00,3090,1275,2042,35,9
2020-08-25T12:15:00+02:00,3022,1331,2071,34,9
2020-08-24T12:15:00+02:00,2978,1359,2060,33,9
2020-08-23T12:15:00+02:00,2991,1321,2065,34,9
2020-08-22T12:15:00+02:00,3049,1277,2053,29,9
2020-08-21T12:15:00+02:00,3146,1195,2058,30,9
2020-08-20T12:15:00+02:00,3124,1202,2046,30,9
2020-08-19T12:15:00+02:00,3087,1213,2026,23,9
2020-08-18T12:15:00+02:00,3054,1250,2033,21,9
2020-08-17T12:15:00+02:00,2989,1295,2038,26,9
2020-08-16T12:15:00+02:00,3028,1244,2033,26,9
2020-08-15T12:15:00+02:00,3080,1185,2031,24,9
2020-08-14T12:15:00+02:00,3124,1111,2029,22,9
2020-08-13T12:15:00+02:00,3052,1132,2027,20,9
2020-08-12T12:15:00+02:00,3022,1167,1981,22,9
2020-08-11T12:15:00+02:00,2981,1202,2001,22,9
2020-08-10T12:15:00+02:00,2907,1268,2007,21,9
2020-08-09T12:15:00+02:00,2953,1294,2006,23,9
2020-08-08T12:15:00+02:00,2996,1248,2011,21,9
2020-08-07T12:15:00+02:00,3055,1198,1991,22,9
2020-08-06T12:15:00+02:00,3091,1205,1967,24,9
2020-08-05T12:15:00+02:00,3097,1231,2019,22,9
2020-08-04T12:15:00+02:00,3087,1239,1837,24,9
2020-08-03T12:15:00+02:00,3072,1476,0,31,9
2020-08-02T12:15:00+02:00,3060,1459,0,29,9
2020-08-01T12:15:00+02:00,3146,1398,0,24,9
2020-07-31T12:15:00+02:00,3202,1325,0,25,9
2020-07-30T12:15:00+02:00,3133,1354,0,31,9
2020-07-29T12:15:00+02:00,3221,1284,0,32,9
2020-07-28T12:15:00+02:00,3190,1291,0,29,9
2020-07-27T12:15:00+02:00,3066,1447,0,28,9
2020-07-26T12:15:00+02:00,3147,1391,0,31,9
2020-07-25T12:15:00+02:00,3245,1317,0,27,9
2020-07-24T12:15:00+02:00,3275,1304,0,23,9
2020-07-23T12:15:00+02:00,3289,1270,0,23,9
2020-07-22T12:15:00+02:00,3212,1287,0,28,9
2020-07-21T12:15:00+02:00,3123,1364,0,24,9
2020-07-20T12:15:00+02:00,3047,1419,0,30,9
2020-07-19T12:15:00+02:00,3036,1403,0,26,9
2020-07-18T12:15:00+02:00,3097,1352,0,24,9
2020-07-17T12:15:00+02:00,3170,1302,0,24,9
2020-07-16T12:15:00+02:00,3143,1334,0,30,9
2020-07-15T12:15:00+02:00,3125,1321,0,30,9
2020-07-14T12:15:00+02:00,3033,1368,0,27,9
2020-07-13T12:15:00+02:00,2941,1461,0,33,9
2020-07-12T12:15:00+02:00,2982,1416,0,28,9
2020-07-11T12:15:00+02:00,3114,1319,0,28,9
2020-07-10T12:15:00+02:00,3104,1343,0,31,9
2020-07-09T12:15:00+02:00,3077,1370,0,28,9
2020-07-08T12:15:00+02:00,3070,1456,0,33,9
2020-07-07T12:15:00+02:00,3043,1498,0,31,9
2020-07-06T12:15:00+02:00,2984,1550,0,38,9
2020-07-05T12:15:00+02:00,2970,1569,0,35,9
2020-07-04T12:15:00+02:00,3076,1471,0,40,9
2020-07-03T12:15:00+02:00,3166,1385,0,37,9
2020-07-02T12:15:00+02:00,3176,1381,0,42,9
2020-07-01T12:15:00+02:00,3107,1409,0,47,9
2020-06-30T12:15:00+02:00,3030,1513,0,45,9
2020-06-29T12:15:00+02:00,2967,1544,0,43,9
2020-06-28T12:15:00+02:00,3033,1473,0,42,9
2020-06-27T12:15:00+02:00,3073,1432,0,44,9
2020-06-26T12:15:00+02:00,3088,1447,0,49,9
2020-06-25T12:15:00+02:00,3087,1456,0,48,9
2020-06-24T12:15:00+02:00,3049,1508,0,50,9
2020-06-23T12:15:00+02:00,3099,1473,0,49,9
2020-06-22T12:15:00+02:00,3017,1582,0,45,9
2020-06-21T12:15:00+02:00,2965,1591,0,48,9
2020-06-20T12:15:00+02:00,3044,1523,0,51,9
2020-06-19T12:15:00+02:00,3087,1470,0,59,9
2020-06-18T12:15:00+02:00,3141,1421,0,61,9
2020-06-17T12:15:00+02:00,3113,1502,0,65,9
2020-06-16T12:15:00+02:00,3002,1610,0,79,9
2020-06-15T12:15:00+02:00,2875,1710,0,88,9
2020-06-14T12:15:00+02:00,2915,1679,0,83,9
2020-06-13T12:15:00+02:00,2938,1659,0,84,9
2020-06-12T12:15:00+02:00,2916,1684,0,85,9
2020-06-11T12:15:00+02:00,3027,1584,0,85,9
2020-06-10T12:15:00+02:00,3044,1556,0,93,9
2020-06-09T12:15:00+02:00,3006,1574,0,107,9
2020-06-08T12:15:00+02:00,2906,1651,0,110,9
2020-06-07T12:15:00+02:00,2951,1610,0,118,9
2020-06-06T12:15:00+02:00,3058,1506,0,112,9
2020-06-05T12:15:00+02:00,3069,1491,0,125,9
2020-06-04T12:15:00+02:00,3077,1491,0,136,9
2020-06-03T12:15:00+02:00,3035,1546,0,153,9
2020-06-02T12:15:00+02:00,2902,1687,0,164,9
2020-06-01T12:15:00+02:00,2920,1670,0,158,9
2020-05-31T12:15:00+02:00,2903,1687,0,157,9
2020-05-30T12:15:00+02:00,3025,1589,0,164,9
2020-05-29T12:15:00+02:00,3044,1590,0,172,9
2020-05-28T12:15:00+02:00,3026,1609,0,179,9
2020-05-27T12:15:00+02:00,3090,1568,0,187,9
2020-05-26T12:15:00+02:00,2991,1677,0,196,9
2020-05-25T12:15:00+02:00,2992,1811,0,218,9
2020-05-24T12:15:00+02:00,3006,1748,0,221,9
2020-05-23T12:15:00+02:00,3068,1701,0,226,9
2020-05-22T12:15:00+02:00,2865,1738,0,223,9
2020-05-21T12:15:00+02:00,2994,1688,0,229,9
2020-05-20T12:15:00+02:00,3032,1600,0,247,9
2020-05-19T12:15:00+02:00,2952,1551,0,241,9
2020-05-18T12:15:00+02:00,2845,1640,0,268,9
2020-05-17T12:15:00+02:00,2784,1685,0,265,9
2020-05-16T12:15:00+02:00,2842,1653,0,277,9
2020-05-15T12:15:00+02:00,2924,1584,0,289,9
2020-05-14T12:15:00+02:00,2937,1595,0,311,9
2020-05-13T12:15:00+02:00,2943,1593,0,315,9
2020-05-12T12:15:00+02:00,2927,1639,0,377,9
2020-05-11T12:15:00+02:00,2973,1645,0,382,9
2020-05-10T12:15:00+02:00,2893,1686,0,393,9
2020-05-09T12:15:00+02:00,2987,1603,0,400,9
2020-05-08T12:15:00+02:00,3007,1642,0,429,9
2020-05-07T12:15:00+02:00,3095,1710,0,447,9
2020-05-06T12:15:00+02:00,3107,1683,0,460,9
2020-05-05T12:15:00+02:00,3053,1768,0,481,9
2020-05-04T12:15:00+02:00,2942,1854,0,502,9
2020-05-03T12:15:00+02:00,2970,1827,0,490,9
2020-05-02T12:15:00+02:00,2963,1869,0,501,9
2020-05-01T12:15:00+02:00,3081,1749,0,520,9
2020-04-30T12:15:00+02:00,2938,1698,0,530,9
2020-04-29T12:15:00+02:00,2987,1660,0,554,9
2020-04-28T12:15:00+02:00,2911,1663,0,580,9
2020-04-27T12:15:00+02:00,2840,1696,0,621,9
2020-04-26T12:15:00+02:00,2921,1663,0,647,9
2020-04-25T12:15:00+02:00,2990,1590,0,651,9
2020-04-24T12:15:00+02:00,2998,1621,0,658,9
2020-04-23T12:15:00+02:00,2974,1606,0,682,9
2020-04-22T12:15:00+02:00,2988,1563,0,696,9
2020-04-21T12:15:00+02:00,2997,1610,0,707,9
2020-04-20T12:15:00+02:00,2828,1623,0,716,9
2020-04-19T12:15:00+02:00,2750,1620,0,695,9
2020-04-18T12:15:00+02:00,2760,1598,0,681,9
2020-04-17T12:15:00+02:00,2683,1481,0,683,9
2020-04-16T12:15:00+02:00,2547,1476,0,650,9
2020-04-15T12:15:00+02:00,2470,1362,0,662,9
2020-04-14T12:15:00+02:00,2417,1411,0,676,9
2020-04-13T12:15:00+02:00,2402,1339,0,672,9
2020-04-12T12:15:00+02:00,2344,1338,0,668,9
2020-04-11T12:15:00+02:00,2326,1296,0,649,9
2020-04-10T12:15:00+02:00,2362,1255,0,630,9
2020-04-09T12:15:00+02:00,2404,1326,0,661,9
2020-04-08T12:15:00+02:00,2300,1341,0,661,9
2020-04-07T12:15:00+02:00,1993,1328,0,645,9
2020-04-06T12:15:00+02:00,1989,1226,0,626,9
2020-04-05T12:15:00+02:00,2184,1289,0,636,9
2020-04-04T12:15:00+02:00,2179,1264,0,641,9
2020-04-03T12:15:00+02:00,2123,1251,0,587,9
2020-04-02T12:15:00+02:00,1935,1137,0,534,9
2020-04-01T12:15:00+02:00,1711,1051,0,459,9
2020-03-31T12:15:00+02:00,1379,794,0,378,9
2020-03-30T12:15:00+02:00,992,664,0,257,9
2020-03-29T12:15:00+02:00,926,644,0,219,9
2020-03-28T12:15:00+01:00,904,657,0,195,9
2020-03-27T12:15:00+01:00,789,633,0,160,9
2020-03-26T12:15:00+01:00,648,593,0,145,9
2020-03-25T12:15:00+01:00,631,578,0,132,9
2020-03-24T12:15:00+01:00,602,523,0,123,9
2020-03-23T12:15:00+01:00,481,466,0,94,9
2020-03-22T12:15:00+01:00,425,454,0,82,9
2020-03-21T12:15:00+01:00,309,444,0,67,9
2020-03-20T12:15:00+01:00,77,392,0,61,9
